array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
55424;4.6470003128;44697;1530;26;443392;1075136921600;26064039
55552;4.8160004616;44930;1594;21;444416;1080108646400;26080430
55680;4.8800001144;46674;1498;21;445440;1085091840000;26281785
55808;4.6500000954;45360;1543;23;446464;1090086502400;26432644
55936;4.9530000687;48448;1715;21;447488;1095092633600;26837157
56064;4.7990002632;42487;1801;26;448512;1100110233600;25857784
56192;4.6830000877;44105;1409;26;449536;1105139302400;26335460
56320;4.5650000572;51149;1455;22;450560;1110179840000;27129558
56448;4.6130003929;43426;1468;21;451584;1115231846400;26177239
56576;4.4800000191;46373;1294;26;452608;1120295321600;26792685
56704;5.0260000229;50014;1662;14;453632;1125370265600;27086687
56832;4.7530002594;42992;1543;23;454656;1130456678400;26502848
56960;4.9680004120;47649;1265;17;455680;1135554560000;26909846
57088;5.3110003471;47344;1447;28;456704;1140663910400;27052663
57216;10.9260005951;50090;2124;17;457728;1145784729600;27275654
57344;5.6080002785;44061;1843;15;458752;1150917017600;26800309
57472;7.2770004272;54116;2290;11;459776;1156060774400;27821179
57600;4.8200001717;52157;1655;25;460800;1161216000000;27613466
57728;4.8870000839;50539;1884;15;461824;1166382694400;27704032
57856;4.5850000381;47471;1628;20;462848;1171560857600;27272820
57984;4.9670000076;52664;1603;20;463872;1176750489600;27884107
58112;4.6770000458;49323;1669;17;464896;1181951590400;27363653
58240;6.2780003548;50859;2134;17;465920;1187164160000;27917951
58368;5.2200002670;53581;1617;18;466944;1192388198400;28249535
58496;5.4240002632;63277;2286;17;467968;1197623705600;29374817
58624;8.5870008469;54251;2213;19;468992;1202870681600;28382115
58752;6.5190005302;51544;1456;14;470016;1208129126400;28250175
58880;5.3570003510;52852;1970;26;471040;1213399040000;28407121
59008;9.0510005951;53699;1781;26;472064;1218680422400;28432196
59136;5.1840000153;48446;1757;22;473088;1223973273600;28078522
59264;4.9180002213;58033;2209;26;474112;1229277593600;28985392
59392;9.2070007324;59087;2231;19;475136;1234593382400;29411733
59520;6.3120002747;50744;1438;28;476160;1239920640000;28112524
59648;7.1060004234;49728;1863;15;477184;1245259366400;28091185
59776;7.1900005341;47587;1674;17;478208;1250609561600;27916133
59904;5.4640002251;71018;2472;19;479232;1255971225600;30953395
60032;5.0710000992;48762;1689;22;480256;1261344358400;28107672
60160;7.5830001831;49709;1546;15;481280;1266728960000;28431442
60288;4.8220000267;53418;1688;20;482304;1272125030400;28860621
60416;5.1590003967;53365;1733;22;483328;1277532569600;28834685
